accession,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore
ENOG411DEYG,7,8,1.1066775244299676,0.1462348953972121,0.22358758793661265
ENOG411CRYB,7,8,1.1066775244299676,0.1462348953972121,0.22358758793661265
ENOG411CW7B,25,27,1.0593836131295415,0.08322509787141157,0.21204090090691458
ENOG411CWD9,8,9,1.0930148389431777,0.12831298739994956,0.20553617988258863
ENOG411CZ4D,31,33,1.0451954397394139,0.0637727352052392,0.1772595926833795
ENOG411CYS8,10,11,1.0731418418714835,0.10184077603875842,0.17685165925392932
ENOG411CYXV,10,11,1.0731418418714835,0.10184077603875842,0.17685165925392932
ENOG411CTFH,10,11,1.0731418418714835,0.10184077603875842,0.17685165925392932
ENOG411CSY9,11,12,1.0656894679695983,0.09178711137483554,0.16512850206423402
ENOG411CYYH,11,12,1.0656894679695983,0.09178711137483554,0.16512850206423402
ENOG411CYN2,11,12,1.0656894679695983,0.09178711137483554,0.16512850206423402
ENOG411CSAG,11,12,1.0656894679695983,0.09178711137483554,0.16512850206423402
ENOG411CSWJ,11,12,1.0656894679695983,0.09178711137483554,0.16512850206423402
ENOG411CXTN,11,12,1.0656894679695983,0.09178711137483554,0.16512850206423402
ENOG411CSK3,12,13,1.0593836131295415,0.08322509787141157,0.15468389943924246
ENOG411CSPS,12,13,1.0593836131295415,0.08322509787141157,0.15468389943924246
ENOG411CP66,12,13,1.0593836131295415,0.08322509787141157,0.15468389943924246
ENOG411CYWS,12,13,1.0593836131295415,0.08322509787141157,0.15468389943924246
ENOG411CS9Z,13,14,1.053978594695207,0.07584556750581375,0.14528233940756724
ENOG411CV35,40,42,1.0316993723683168,0.04502264403891412,0.13820819340669738
ENOG411CYGS,14,15,1.0492942453854506,0.06941929834638096,0.13674558715122562
ENOG411CRYY,14,15,1.0492942453854506,0.06941929834638096,0.13674558715122562
ENOG411CQJT,14,15,1.0492942453854506,0.06941929834638096,0.13674558715122562
ENOG411CWP1,15,16,1.0451954397394139,0.0637727352052392,0.1289358674150228
ENOG411CWIP,21,22,1.0284275984601716,0.04044023137461496,0.09253284073983765
ENOG411CVR3,24,25,1.0230618892508143,0.03289342232126696,0.07874389418557408
ENOG411CPNE,84,86,1.0068595516382448,0.009862453665925973,0.033418612295787214
ENOG411CTRV,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411DF7S,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CP9K,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CUX4,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411DFGV,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CPJA,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CZKT,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CZ5N,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411D07I,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411DG52,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CUWV,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CXVU,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411D0BD,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CV4G,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CQKC,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411D2YA,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CR6C,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CX60,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CT7Q,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CYC7,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CSN9,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CP8N,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CUIE,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CP59,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CWDX,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CTYA,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CW2T,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
Xelaev18038134m.g,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CYJ7,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CXK4,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411D2ZF,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CXH3,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CS03,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CT1I,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411D5J1,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CQSI,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CY1I,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CVZW,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CVXS,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CSH0,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CTGA,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CXCB,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CVGW,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CQUW,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CX41,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CV83,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CVVE,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CYW0,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CVRS,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411D31R,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CQHM,1,1,-1.0165562913907285,-0.023690106045100492,-0.013102639503260374
ENOG411CXZQ,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D159,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D032,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CWY5,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CQ8N,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CQJW,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411DBEC,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CZ06,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CRSX,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D1J3,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CUEV,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CU1U,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CXCK,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CRH4,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CX01,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CWKE,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CZBF,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CX0J,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D1ND,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411DFH6,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CZ0Y,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CP6W,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CPHS,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D3HJ,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CSSV,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D0D7,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CZN6,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D3ED,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D32C,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CV2M,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CXEP,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CXV3,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D3MV,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CWPU,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CX09,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CPNV,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D5XU,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D520,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D0BP,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411D0JQ,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CW7X,2,2,-1.0165562913907285,-0.023690106045100492,-0.018530600660750022
ENOG411CUW5,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CT6S,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411D0C1,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411D3BP,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CR3F,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CRDC,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CUH5,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CTYE,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CY0M,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CSD8,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CSB4,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CYPV,3,3,-1.0165562913907285,-0.023690106045100492,-0.022696079002275556
ENOG411CRAY,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CQAC,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CR6T,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CXTK,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CPPD,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CR49,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CQMI,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CUR3,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CQ7F,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CZN5,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CTFG,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CTCX,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CQ6H,4,4,-1.0165562913907285,-0.023690106045100332,-0.02620812261555809
ENOG411CYZQ,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CS7X,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CT97,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CRXQ,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CWPX,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CXUZ,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CVUP,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CYQ4,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CUEE,5,5,-1.0165562913907285,-0.023690106045100492,-0.02930263184605214
ENOG411CRQH,6,6,-1.0165562913907285,-0.023690106045100492,-0.032100586189224074
ENOG411DGJ2,6,6,-1.0165562913907285,-0.023690106045100492,-0.032100586189224074
ENOG411CX5P,6,6,-1.0165562913907285,-0.023690106045100492,-0.032100586189224074
ENOG411CSAB,6,6,-1.0165562913907285,-0.023690106045100492,-0.032100586189224074
ENOG411CXVM,6,6,-1.0165562913907285,-0.023690106045100492,-0.032100586189224074
ENOG411CTYF,7,7,-1.0165562913907285,-0.023690106045100492,-0.03467385035135413
ENOG411CX71,7,7,-1.0165562913907285,-0.023690106045100492,-0.03467385035135413
ENOG411CUAI,7,7,-1.0165562913907285,-0.023690106045100492,-0.03467385035135413
ENOG411CUCC,7,7,-1.0165562913907285,-0.023690106045100492,-0.03467385035135413
ENOG411CTZI,7,7,-1.0165562913907285,-0.023690106045100492,-0.03467385035135413
ENOG411CZPW,7,7,-1.0165562913907285,-0.023690106045100492,-0.03467385035135413
ENOG411CR3D,8,8,-1.0165562913907285,-0.023690106045100655,-0.037069246444891804
ENOG411CTSE,8,8,-1.0165562913907285,-0.023690106045100655,-0.037069246444891804
ENOG411D08P,10,10,-1.0165562913907287,-0.023690106045100655,-0.041447677005148
ENOG411CWYE,10,10,-1.0165562913907287,-0.023690106045100655,-0.041447677005148
ENOG411D1EU,10,10,-1.0165562913907287,-0.023690106045100655,-0.041447677005148
ENOG411D06F,11,11,-1.0165562913907285,-0.023690106045100492,-0.04347226360857851
ENOG411CSTZ,12,12,-1.0165562913907285,-0.023690106045100492,-0.045406941851435255
ENOG411CU7F,14,14,-1.0165562913907285,-0.023690106045100492,-0.04904865332261117
ENOG411CWBD,14,14,-1.0165562913907285,-0.023690106045100492,-0.04904865332261117
ENOG411CXU4,14,14,-1.0165562913907285,-0.023690106045100492,-0.04904865332261117
ENOG411CPPZ,16,16,-1.0165562913907285,-0.023690106045100492,-0.05243901263157351
ENOG411CXXI,17,17,-1.0165562913907285,-0.023690106045100655,-0.054054854051364475
ENOG411CQAE,22,22,-1.0165562913907285,-0.023690106045100492,-0.06150355444315591
ENOG411DCH8,22,22,-1.0165562913907285,-0.023690106045100492,-0.06150355444315591
ENOG411CWQE,22,22,-1.0165562913907285,-0.023690106045100492,-0.06150355444315591
ENOG411CPTT,31,31,-1.0165562913907285,-0.023690106045100492,-0.07303168817116973
ENOG411CVZD,45,45,-1.0165562913907285,-0.023690106045100492,-0.08803537687335869
ENOG411CPHJ,39,38,-1.042621837323824,-0.060215982070214454,-0.1960645079118469
ENOG411CSCH,23,22,-1.0607543910164123,-0.08509065070924383,-0.21209134924872264
ENOG411CXZF,16,15,-1.0800910596026492,-0.11115294729544002,-0.23216029843748118
ENOG411CXBR,14,13,-1.0891674550614947,-0.1232257795960149,-0.2416102387547454
ENOG411CRZ4,12,11,-1.1012693156732891,-0.13916732346503627,-0.2540286915820175
ENOG411D0DG,12,11,-1.1012693156732891,-0.13916732346503627,-0.2540286915820175
ENOG411CQGI,11,10,-1.1089704996989767,-0.14922098812895948,-0.26179565739769
ENOG411CR45,11,10,-1.1089704996989767,-0.14922098812895948,-0.26179565739769
ENOG411CR0J,10,9,-1.1182119205298013,-0.16119362979503538,-0.27096736768238466
ENOG411CT89,10,9,-1.1182119205298013,-0.16119362979503538,-0.27096736768238466
ENOG411CP8R,10,9,-1.1182119205298013,-0.16119362979503538,-0.27096736768238466
ENOG411D34D,9,8,-1.1295069904341428,-0.17569319949015044,-0.2819577717679149
ENOG411CQ5E,9,8,-1.1295069904341428,-0.17569319949015044,-0.2819577717679149
ENOG411D2XU,9,8,-1.1295069904341428,-0.17569319949015044,-0.2819577717679149
ENOG411CSC3,8,7,-1.1436258278145697,-0.19361510748741312,-0.2953705763416439
ENOG411CW5M,8,7,-1.1436258278145697,-0.19361510748741312,-0.2953705763416439
ENOG411CQWU,8,7,-1.1436258278145697,-0.19361510748741312,-0.2953705763416439
ENOG411CQ9Q,8,7,-1.1436258278145697,-0.19361510748741312,-0.2953705763416439
ENOG411CQQF,8,7,-1.1436258278145697,-0.19361510748741312,-0.2953705763416439
ENOG411CT7F,7,6,-1.161778618732261,-0.2163351839874963,-0.3121271148375489
ENOG411CRJ5,7,6,-1.161778618732261,-0.2163351839874963,-0.3121271148375489
ENOG411CYA1,7,6,-1.161778618732261,-0.2163351839874963,-0.3121271148375489
ENOG411CVPM,7,6,-1.161778618732261,-0.2163351839874963,-0.3121271148375489
ENOG411CWZW,6,5,-1.1859823399558498,-0.24608252738154837,-0.33371777826601173
ENOG411CUCB,6,5,-1.1859823399558498,-0.24608252738154837,-0.33371777826601173
ENOG411CUNC,6,5,-1.1859823399558498,-0.24608252738154837,-0.33371777826601173
ENOG411CQFB,6,5,-1.1859823399558498,-0.24608252738154837,-0.33371777826601173
ENOG411CQSQ,6,5,-1.1859823399558498,-0.24608252738154837,-0.33371777826601173
ENOG411CVWA,25,23,-1.1012693156732891,-0.13916732346503627,-0.35452280467475217
ENOG411CY9P,84,81,-1.0537473752220967,-0.07552903756471877,-0.35471015087154606
ENOG411CRWP,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CW0B,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CRQ0,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411D34W,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411D0AX,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CWK7,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CQ5B,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CRI8,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CZER,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CXUG,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CWDI,5,4,-1.219867549668874,-0.28672451187889425,-0.3627481136738841
ENOG411CY0H,23,21,-1.1089704996989767,-0.14922098812895948,-0.36466893608604267
ENOG411CWUJ,22,20,-1.1133711762850835,-0.154934639323353,-0.3703757366479798
ENOG411CU95,22,20,-1.1133711762850835,-0.154934639323353,-0.3703757366479798
ENOG411CQFW,20,18,-1.123562216800279,-0.16808001538027545,-0.38333753254476444
ENOG411CR53,54,51,-1.0752037697401935,-0.10461010142866792,-0.3898168060240993
ENOG411CRH1,19,17,-1.1295069904341428,-0.17569319949015044,-0.39073739225336496
ENOG411CTJ6,19,17,-1.1295069904341428,-0.17569319949015044,-0.39073739225336496
ENOG411D3KT,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CPVN,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CYKD,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411DG6G,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CRBI,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CYGJ,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411D49A,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CZNJ,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CVPK,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411D0JJ,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CXWM,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CXA2,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CZ7S,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411DGKF,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CX7W,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CRB5,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CVCF,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CQKF,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CVXU,4,3,-1.2706953642384107,-0.345618200932463,-0.404298531855121
ENOG411CZQV,17,15,-1.1436258278145697,-0.19361510748741312,-0.40785470290140474
ENOG411CSPG,16,14,-1.1520971302428256,-0.20426235168692145,-0.41783047515735405
ENOG411CT3V,16,14,-1.1520971302428256,-0.20426235168692145,-0.41783047515735405
ENOG411D3NZ,15,13,-1.161778618732261,-0.2163351839874963,-0.4289764993534698
ENOG411CSSN,37,34,-1.1036896877956481,-0.14233460254371955,-0.43632838526819145
ENOG411CYB1,14,12,-1.1729495669893022,-0.2301409835125268,-0.44151824146583996
ENOG411CRJ6,14,12,-1.1729495669893022,-0.2301409835125268,-0.44151824146583996
ENOG411CUJ2,14,12,-1.1729495669893022,-0.2301409835125268,-0.44151824146583996
ENOG411CVGG,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411D0AS,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CT65,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CXAS,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CWEC,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CWVA,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
Xelaev18024849m.g,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CX5Q,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CSTK,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411D3Y9,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CT6E,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411DD8Z,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CX7E,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CSRZ,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CURN,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CURI,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411D0A4,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CS0V,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411D3RP,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411D34H,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CTWB,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CQ5J,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CU47,3,2,-1.3554083885209711,-0.43872760532394406,-0.4700678851553589
ENOG411CQTH,12,10,-1.2013847080072246,-0.26469820554889534,-0.47204214081642987
147904348,12,10,-1.2013847080072246,-0.26469820554889534,-0.47204214081642987
ENOG411CU4Y,12,10,-1.2013847080072246,-0.26469820554889534,-0.47204214081642987
ENOG411D3JR,28,25,-1.1338512480896588,-0.18123138303158043,-0.4819221025127631
ENOG411CV4P,27,24,-1.1385430463576158,-0.18718883832797995,-0.48866587657012706
ENOG411CPMX,11,9,-1.219867549668874,-0.28672451187889425,-0.4909192896417614
ENOG411CUDK,11,9,-1.219867549668874,-0.28672451187889425,-0.4909192896417614
ENOG411CWCR,11,9,-1.219867549668874,-0.28672451187889425,-0.4909192896417614
ENOG411CTEU,24,21,-1.1551776038531005,-0.20811467718252807,-0.5118747310098615
ENOG411CY7M,10,8,-1.2424576894775572,-0.3131967232400855,-0.513086831192116
ENOG411CWFT,10,8,-1.2424576894775572,-0.3131967232400855,-0.513086831192116
ENOG411CWJI,10,8,-1.2424576894775572,-0.3131967232400855,-0.513086831192116
ENOG411CPPR,10,8,-1.2424576894775572,-0.3131967232400855,-0.513086831192116
ENOG411D16E,23,20,-1.1617786187322612,-0.2163351839874963,-0.5207966523039623
ENOG411CTW2,22,19,-1.1690397350993376,-0.2253239672147508,-0.530432521615974
ENOG411CWCC,9,7,-1.2706953642384107,-0.345618200932463,-0.5395574189647928
ENOG411CRW9,9,7,-1.2706953642384107,-0.345618200932463,-0.5395574189647928
ENOG411CP6N,9,7,-1.2706953642384107,-0.345618200932463,-0.5395574189647928
ENOG411CV92,19,16,-1.1959485781067394,-0.2581553596821233,-0.5646362978419998
ENOG411CPE6,19,16,-1.1959485781067394,-0.2581553596821233,-0.5646362978419998
ENOG411D33R,8,6,-1.307000946073794,-0.3862601854298088,-0.5718368664667575
ENOG411CZ5A,8,6,-1.307000946073794,-0.3862601854298088,-0.5718368664667575
ENOG411D3WV,8,6,-1.307000946073794,-0.3862601854298088,-0.5718368664667575
ENOG411D3C6,8,6,-1.307000946073794,-0.3862601854298088,-0.5718368664667575
ENOG411CXHR,8,6,-1.307000946073794,-0.3862601854298088,-0.5718368664667575
ENOG411D2XH,8,6,-1.307000946073794,-0.3862601854298088,-0.5718368664667575
ENOG411CRC6,8,6,-1.307000946073794,-0.3862601854298088,-0.5718368664667575
ENOG411CUNG,18,15,-1.2071605960264902,-0.271617619488686,-0.5782463034650029
ENOG411CVY3,55,50,-1.1162186728996235,-0.15861968613120903,-0.5862847036125306
ENOG411D3CU,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411CYQZ,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411D3NA,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411CX7K,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411D35W,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411CSF0,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411D218,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411CTC0,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411CVHG,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411D380,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411CPZJ,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411CYK0,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
ENOG411CQQ9,2,1,-1.524834437086093,-0.6086526067662568,-0.596134628314565
