accession,ctrl_PSMs,exp_PSMs,PSM_fc,PSM_log2fc,PSM_zscore
ENOG411CV86,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPGG,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CS0W,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQ82,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CZ3K,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CYVE,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CYV0,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D0XC,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CWXV,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQQX,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CSG5,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D145,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQBX,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CXTR,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CRUV,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D04M,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPIJ,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DEWT,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CTJU,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CSCB,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CREG,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CT1I,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CR17,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPRA,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CS5S,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPZH,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CWWR,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D050,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CYJK,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D4AT,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CV83,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CYGF,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CSQ1,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CYEG,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CU3I,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CUWV,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CZ8B,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CUM1,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CR51,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
Xelaev18008702m.g,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D33E,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CWFK,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CZW2,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CYT8,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CW07,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CRXM,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DFD3,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CRZW,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CU2J,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CSNW,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CYSD,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DGKC,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D1YE,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CXFT,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
Xelaev18003111m.g,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPZ9,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQGC,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
Xelaev18011137m.g,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DF1W,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DF7S,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CWBW,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
Xelaev18005160m.g,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CZ1J,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQYC,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CXA2,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CUDP,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQ66,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D1CW,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQMG,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
Xelaev18036135m.g,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQH5,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DEJ3,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQNY,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CVXN,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CW2G,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CW6T,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CUG1,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D0IZ,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
Xelaev18024549m.g,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPE1,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQ8N,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DFJX,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DAHN,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CU3X,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CVPZ,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQ5M,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQVV,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DGKE,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DD1N,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CT5X,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQSI,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQWW,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CWS3,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CR5I,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DEFY,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CP4W,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CU4S,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411D553,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CQ28,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CS25,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DGD1,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CRVA,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DEVW,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CSP5,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DG8C,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPD6,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CW8W,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPSH,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DF90,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CWIS,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411DFA4,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CPGH,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CUQC,0,1,1.752262024445738,0.8092185244272956,0.9654078516570808
ENOG411CWTI,26,38,1.2655225732108109,0.3397332411260754,0.9550318067721312
ENOG411CRW9,6,11,1.5019388780963465,0.5868261030908473,0.9497652017252083
ENOG411DG9U,6,11,1.5019388780963465,0.5868261030908473,0.9497652017252083
ENOG411CS7N,37,52,1.221972201258212,0.2892114655469091,0.9401209954019032
ENOG411CUY5,4,8,1.577035822001164,0.6572154309822453,0.9393970676546382
ENOG411CYDB,4,8,1.577035822001164,0.6572154309822453,0.9393970676546382
ENOG411CQMH,4,8,1.577035822001164,0.6572154309822453,0.9393970676546382
ENOG411CTZI,4,8,1.577035822001164,0.6572154309822453,0.9393970676546382
ENOG411CWIW,17,26,1.3141965183343034,0.3941810251484516,0.9315490205808967
ENOG411CQXN,17,26,1.3141965183343034,0.3941810251484516,0.9315490205808967
ENOG411CV6K,9,15,1.4018096195565903,0.48729042953993307,0.9034500985231578
ENOG411CR0C,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411D2YJ,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CS6K,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CXVJ,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CSJV,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CWZ3,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411D0W0,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CSH4,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CV8C,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411D3CU,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CQMM,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CU4J,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411D119,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CR8Q,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CZAX,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CVY2,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411CSIA,1,3,1.752262024445738,0.8092185244272956,0.8894466291697689
ENOG411D1G5,12,19,1.3478938649582601,0.43070690117356586,0.8865490478990462
ENOG411CSCK,7,12,1.4237128948621622,0.5096582425683878,0.8635336911734754
ENOG411CYAN,7,12,1.4237128948621622,0.5096582425683878,0.8635336911734754
ENOG411CUGW,7,12,1.4237128948621622,0.5096582425683878,0.8635336911734754
ENOG411CW7B,22,32,1.2570575392762902,0.3300506877287359,0.8593863388773356
ENOG411D39U,22,32,1.2570575392762902,0.3300506877287359,0.8593863388773356
ENOG411CSF6,13,20,1.3141965183343034,0.3941810251484516,0.8328168763177509
ENOG411CRJ5,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582
ENOG411CT3V,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582
ENOG411CQMF,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582
ENOG411CP8D,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582
ENOG411CZ5U,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582
ENOG411CP8R,5,9,1.4602183537047817,0.5461841185935017,0.8291063618703582
ENOG411CT9G,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811
ENOG411CYGJ,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811
ENOG411CY25,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811
ENOG411CQ6Z,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811
ENOG411CQ7F,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811
ENOG411D0MK,3,6,1.5332292713900206,0.6165734464848995,0.8135036700356811
ENOG411CRMW,20,29,1.2516157317469556,0.3237916972570536,0.8075412993822255
ENOG411D67J,8,13,1.3628704634577962,0.4466484450425872,0.7882293076411729
ENOG411CT89,8,13,1.3628704634577962,0.4466484450425872,0.7882293076411729
ENOG411CU44,8,13,1.3628704634577962,0.4466484450425872,0.7882293076411729
ENOG411CPDJ,8,13,1.3628704634577962,0.4466484450425872,0.7882293076411729
ENOG411CQT9,11,17,1.3141965183343034,0.3941810251484516,0.7790075303814521
ENOG411CPWW,11,17,1.3141965183343034,0.3941810251484516,0.7790075303814521
ENOG411CV4P,28,39,1.2084565685832676,0.2731656241870857,0.7782053530425526
ENOG411CUHN,28,39,1.2084565685832676,0.2731656241870857,0.7782053530425526
ENOG411CTPI,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615
ENOG411CYM3,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615
ENOG411CZER,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615
ENOG411CVFE,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615
ENOG411CRC6,6,10,1.3767773049216512,0.4612952210069885,0.7375718781886615
ENOG411CPCE,9,14,1.3141965183343034,0.3941810251484516,0.7214964385926621
ENOG411CXU8,34,46,1.1765187878421384,0.2345243591599664,0.7182942526909222
ENOG411CPSC,74,95,1.1214476956452724,0.16536233465257083,0.6960673866430581
ENOG411CQSU,16,23,1.2368908407852266,0.306718183898112,0.6930873988141178
ENOG411CQGX,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582
ENOG411D3BP,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582
ENOG411CXFN,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582
ENOG411CWBH,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582
ENOG411CUEE,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582
ENOG411CXKR,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582
ENOG411CVVW,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582
ENOG411CRBW,4,7,1.4018096195565903,0.48729042953993307,0.6900261342351582
ENOG411CPEW,13,19,1.2516157317469556,0.3237916972570536,0.6749722020253617
ENOG411CXEU,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411D423,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CR33,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CWXH,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CRA7,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CV5P,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CYYG,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411D3RP,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CUUS,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411DD8Z,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CSVZ,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CU1F,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CR7F,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CZN6,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CY3K,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CURP,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CRIK,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411D3NA,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411D5J1,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CUH0,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CQRK,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CPCU,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CZJW,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CWZN,2,4,1.4602183537047817,0.5461841185935017,0.6641918979071024
ENOG411CWCR,10,15,1.274372381415082,0.34978690578999805,0.661644156714866
ENOG411CTT2,7,11,1.3141965183343034,0.3941810251484516,0.6595735563484317
ENOG411D1XK,7,11,1.3141965183343034,0.3941810251484516,0.6595735563484317
ENOG411D06F,7,11,1.3141965183343034,0.3941810251484516,0.6595735563484317
ENOG411CRYY,11,16,1.2411856006490642,0.3117188649564785,0.6074218897749484
ENOG411CYCU,11,16,1.2411856006490642,0.3117188649564785,0.6074218897749484
ENOG411CPD3,85,107,1.1002575502333702,0.13784127188866593,0.6021309803795019
ENOG411CRQH,5,8,1.3141965183343034,0.3941810251484516,0.5925848550340681
ENOG411DGCS,5,8,1.3141965183343034,0.3941810251484516,0.5925848550340681
ENOG411D10F,5,8,1.3141965183343034,0.3941810251484516,0.5925848550340681
ENOG411CY1S,5,8,1.3141965183343034,0.3941810251484516,0.5925848550340681
ENOG411CR2V,5,8,1.3141965183343034,0.3941810251484516,0.5925848550340681
ENOG411CXZF,8,12,1.2655225732108109,0.3397332411260754,0.5917463711487837
ENOG411CY52,8,12,1.2655225732108109,0.3397332411260754,0.5917463711487837
ENOG411CX4B,15,21,1.2046801418064448,0.2686501430645926,0.5857134045307716
ENOG411CT4Q,27,36,1.157744551865934,0.21131696799864105,0.5781540722022575
ENOG411CSZE,23,31,1.1681746829638253,0.22425602370613928,0.5757158003586557
ENOG411CPVP,32,42,1.141625258351011,0.1910891597709397,0.5574490503903842
ENOG411CR0J,16,22,1.1853537224191755,0.24531763923396865,0.5454365541485146
ENOG411CSZ5,9,13,1.2265834171120167,0.29464535159753735,0.5318073041243143
ENOG411DEYG,9,13,1.2265834171120167,0.29464535159753735,0.5318073041243143
ENOG411CSPY,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411D45X,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411CWB0,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411CPZ6,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411CVEQ,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411CSRZ,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411CRWP,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411CT7Y,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411CTDA,3,5,1.3141965183343034,0.3941810251484516,0.521477020132009
ENOG411CTYF,6,9,1.2516157317469556,0.3237916972570536,0.5124274293599965
ENOG411CW5M,6,9,1.2516157317469556,0.3237916972570536,0.5124274293599965
ENOG411CSPC,6,9,1.2516157317469556,0.3237916972570536,0.5124274293599965
ENOG411CRR1,6,9,1.2516157317469556,0.3237916972570536,0.5124274293599965
ENOG411CU6G,13,18,1.1890349451596076,0.2497911158132765,0.512288232339748
ENOG411CUGH,13,18,1.1890349451596076,0.2497911158132765,0.512288232339748
ENOG411CSWN,34,44,1.1264541585722603,0.1717886038120039,0.5085374257713695
ENOG411CRF7,30,39,1.1304916286746698,0.17695030892778277,0.49754085341105486
ENOG411CSFF,18,24,1.1528039634511433,0.20514720075843457,0.47190607211096486
ENOG411CZQV,14,19,1.1681746829638253,0.22425602370613928,0.47006322774769727
ENOG411CS9M,14,19,1.1681746829638253,0.22425602370613928,0.47006322774769727
ENOG411CW1C,14,19,1.1681746829638253,0.22425602370613928,0.47006322774769727
ENOG411D3NZ,14,19,1.1681746829638253,0.22425602370613928,0.47006322774769727
ENOG411DEMV,14,19,1.1681746829638253,0.22425602370613928,0.47006322774769727
ENOG411CTFG,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CZ9P,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CQ38,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CP7V,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CVCF,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CSJ2,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CZHJ,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CUX6,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CRRZ,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CUAY,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411DFA5,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411D0G3,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CX0V,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CSQS,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CTE6,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CUSR,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CXBJ,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CPFQ,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CUN2,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CT0X,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CYRG,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CWER,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CSCY,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CZ1W,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CQJK,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411D3KH,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CQDF,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411D4Y2,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411DG6G,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CQ5Y,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CQEF,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CTS3,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CSSA,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411D4B6,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CQEC,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411D03J,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CS3Y,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CPED,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411CVSF,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411D3TY,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411D0D7,1,2,1.3141965183343034,0.3941810251484516,0.4696326302388768
ENOG411D52A,7,10,1.2046801418064448,0.2686501430645926,0.4444807890848209
ENOG411CW28,7,10,1.2046801418064448,0.2686501430645926,0.4444807890848209
ENOG411CY9P,92,113,1.0739670472409362,0.10294972748400573,0.44064953594343087
ENOG411D0MQ,11,15,1.1681746829638253,0.22425602370613928,0.4295773313393159
ENOG411CPMA,11,15,1.1681746829638253,0.22425602370613928,0.4295773313393159
ENOG411D1DH,4,6,1.2265834171120167,0.29464535159753735,0.4183626239416509
ENOG411CRQ4,4,6,1.2265834171120167,0.29464535159753735,0.4183626239416509
ENOG411CQ39,4,6,1.2265834171120167,0.29464535159753735,0.4183626239416509
ENOG411CWT8,4,6,1.2265834171120167,0.29464535159753735,0.4183626239416509
ENOG411CRUA,4,6,1.2265834171120167,0.29464535159753735,0.4183626239416509
ENOG411CRRN,4,6,1.2265834171120167,0.29464535159753735,0.4183626239416509
ENOG411CY8Q,4,6,1.2265834171120167,0.29464535159753735,0.4183626239416509
ENOG411CZR2,4,6,1.2265834171120167,0.29464535159753735,0.4183626239416509
ENOG411CQ77,53,66,1.0870514410913374,0.12042021272159935,0.4127244751345952
ENOG411CY7I,29,37,1.109765948815634,0.15025544226236232,0.40847461174611926
ENOG411CXJA,34,43,1.1014218439373211,0.13936712611962643,0.40167196241182956
ENOG411CUSF,64,79,1.078315091966608,0.10877880628620334,0.3983281927437562
ENOG411CUNG,39,49,1.0951637652785862,0.13114661931465774,0.3977176101733837
ENOG411CVVF,16,21,1.1338166040531246,0.1811873018142533,0.39394833944700974
ENOG411CSGK,16,21,1.1338166040531246,0.1811873018142533,0.39394833944700974
ENOG411CW6A,8,11,1.168174682963825,0.224256023706139,0.3855675770504523
ENOG411CTJX,8,11,1.168174682963825,0.224256023706139,0.3855675770504523
ENOG411CPSN,8,11,1.168174682963825,0.224256023706139,0.3855675770504523
ENOG411CPT1,8,11,1.168174682963825,0.224256023706139,0.3855675770504523
ENOG411CS9Z,12,16,1.145709785214521,0.1962416475365428,0.3852255275756808
ENOG411CQ90,17,22,1.1195007378403325,0.16285547904199593,0.3593713301896741
ENOG411CTSE,13,17,1.12645415857226,0.17178860381200362,0.34440997065806017
ENOG411CQPC,13,17,1.12645415857226,0.17178860381200362,0.34440997065806017
ENOG411CPP5,5,7,1.1681746829638253,0.22425602370613928,0.3380352144743512
ENOG411CWP3,5,7,1.1681746829638253,0.22425602370613928,0.3380352144743512
ENOG411CQD2,5,7,1.1681746829638253,0.22425602370613928,0.3380352144743512
ENOG411CSV8,5,7,1.1681746829638253,0.22425602370613928,0.3380352144743512
ENOG411D0RV,5,7,1.1681746829638253,0.22425602370613928,0.3380352144743512
ENOG411CVBD,9,12,1.1389703158897297,0.18773014768102536,0.3335786656717076
ENOG411CQQF,9,12,1.1389703158897297,0.18773014768102536,0.3335786656717076
ENOG411CX94,9,12,1.1389703158897297,0.18773014768102536,0.3335786656717076
ENOG411CPDR,107,129,1.0546021443423423,0.07669883529228148,0.32499660117017204
ENOG411CQFY,75,91,1.0605796463750519,0.08485296704072275,0.3148493391217072
ENOG411CTA9,39,48,1.0732604899730145,0.10200027365514129,0.29634894329503836
ENOG411D3MV,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411D35V,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CRB0,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411D28K,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411D0C1,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CQKF,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CURN,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
ENOG411CZRP,2,3,1.1681746829638253,0.22425602370613928,0.29580398788127926
